,SEX,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,RATINGS,PAST EXP,YEARS
719,0,Senior Analyst,25.0,64823,Management,25.0,2.0,1,0.9390828199863107
720,1,Analyst,23.0,40414,Management,23.0,2.0,1,1.1553730321697468
721,0,Analyst,22.0,40572,IT,16.0,5.0,0,0.9691991786447639
722,0,Analyst,25.0,46350,Finance,22.0,5.0,2,1.7604380561259412
723,1,Associate,28.0,93529,Management,25.0,3.0,3,2.751540041067762
724,1,Senior Analyst,25.0,63647,Web,16.0,2.0,0,3.0937713894592744
725,0,Manager,35.0,140401,Marketing,28.0,4.0,9,2.0698151950718686
726,0,Analyst,23.0,49141,IT,25.0,5.0,0,1.9904175222450375
727,1,Analyst,23.0,43670,IT,26.0,2.0,1,1.1964407939767283
728,1,Analyst,23.0,42553,Operations,25.0,5.0,0,2.195756331279945
729,1,Analyst,22.0,46783,Operations,19.0,5.0,0,1.319644079397673
730,1,Analyst,22.0,47146,Finance,29.0,5.0,0,2.9130732375085557
731,0,Analyst,22.0,48730,Management,23.0,2.0,0,1.8179329226557153
732,1,Analyst,22.0,40808,IT,17.0,2.0,0,1.842573579739904
733,0,Analyst,25.0,40508,Management,17.0,4.0,1,2.891170431211499
734,0,Analyst,22.0,45111,IT,27.0,5.0,0,2.086242299794661
735,0,Analyst,23.0,47414,Web,17.0,5.0,1,1.1416837782340863
736,1,Senior Manager,39.0,161839,Marketing,25.0,4.0,11,3.592060232717317
737,0,Associate,29.0,82993,Finance,29.0,5.0,5,1.6865160848733745
738,0,Analyst,25.0,43354,IT,27.0,4.0,1,2.9623545516769334
739,1,Analyst,24.0,47791,Web,29.0,2.0,1,2.3326488706365502
740,0,Senior Analyst,25.0,59115,Management,26.0,4.0,0,2.6995208761122518
741,0,Analyst,23.0,49830,Finance,21.0,2.0,0,2.209445585215606
742,0,Analyst,24.0,46822,Operations,29.0,2.0,0,2.7871321013004793
743,0,Analyst,21.0,45321,Operations,19.0,5.0,0,2.976043805612594
744,1,Analyst,22.0,48781,Web,16.0,4.0,0,1.0704996577686516
745,0,Analyst,25.0,49631,Marketing,20.0,3.0,2,2.193018480492813
746,0,Analyst,25.0,46102,IT,29.0,5.0,1,2.8281998631074607
747,0,Analyst,25.0,46781,Management,26.0,3.0,1,2.784394250513347
748,1,Analyst,24.0,46935,IT,30.0,5.0,1,1.7987679671457906
749,1,Analyst,24.0,41705,Operations,27.0,2.0,0,2.6940451745379876
750,1,Analyst,22.0,43434,Web,19.0,4.0,0,1.45927446954141
751,1,Analyst,24.0,43726,Management,30.0,5.0,1,2.2477754962354553
752,1,Analyst,23.0,48443,Management,29.0,4.0,0,1.6043805612594113
753,0,Senior Analyst,28.0,50687,Management,23.0,5.0,5,1.9383983572895278
754,0,Analyst,25.0,42635,IT,18.0,3.0,2,2.297056810403833
755,0,Analyst,25.0,41834,Finance,29.0,3.0,1,2.631074606433949
756,0,Analyst,24.0,44028,Web,30.0,5.0,2,1.4127310061601643
757,1,Analyst,22.0,44787,Operations,28.0,5.0,0,2.6036960985626285
758,0,Senior Analyst,28.0,60183,Marketing,24.0,5.0,1,3.9260780287474333
759,1,Analyst,24.0,40594,IT,23.0,5.0,1,1.5277207392197125
760,1,Senior Analyst,27.0,53406,Web,27.0,3.0,3,1.3634496919917864
761,1,Analyst,24.0,40251,Operations,19.0,5.0,0,2.707734428473648
762,0,Analyst,23.0,44551,Marketing,19.0,5.0,0,1.7659137577002053
763,1,Analyst,24.0,49525,Finance,29.0,4.0,2,1.136208076659822
764,1,Analyst,21.0,43624,Web,16.0,4.0,0,1.5468856947296372
765,0,Analyst,25.0,41785,Finance,20.0,4.0,2,2.1492128678986995
766,1,Senior Analyst,27.0,52760,Operations,19.0,4.0,2,3.6605065023956196
767,0,Analyst,21.0,42143,Operations,15.0,4.0,0,1.0403832991101984
768,1,Senior Analyst,26.0,68067,Web,15.0,3.0,2,2.5489390828199863
769,0,Associate,30.0,87166,Operations,24.0,5.0,3,3.2197125256673513
770,1,Analyst,24.0,48519,IT,18.0,2.0,0,2.74880219028063
771,1,Analyst,22.0,47013,Marketing,18.0,3.0,0,0.999315537303217
772,1,Analyst,23.0,47131,IT,26.0,4.0,0,1.566050650239562
773,1,Senior Analyst,26.0,67582,Management,23.0,5.0,3,1.6372347707049966
774,1,Analyst,21.0,48343,Web,30.0,4.0,0,2.2751540041067764
775,1,Analyst,21.0,44693,Web,28.0,2.0,0,2.6584531143052703
776,0,Analyst,22.0,47812,Operations,21.0,5.0,0,1.5249828884325805
777,0,Analyst,23.0,40690,Operations,30.0,2.0,1,0.9664613278576317
778,1,Senior Analyst,25.0,66311,Management,15.0,3.0,2,1.9137577002053388
779,0,Analyst,21.0,48587,IT,20.0,3.0,0,1.9164955509924708
780,0,Analyst,21.0,44467,Marketing,28.0,2.0,0,1.6125941136208077
781,0,Analyst,23.0,43172,Finance,17.0,3.0,1,1.0896646132785763
782,0,Analyst,23.0,44014,Web,22.0,2.0,0,2.702258726899384
783,1,Analyst,23.0,44372,Marketing,29.0,4.0,0,2.1245722108145104
784,0,Analyst,22.0,47033,Finance,20.0,2.0,0,2.00684462696783
785,0,Analyst,22.0,47990,Marketing,28.0,4.0,0,1.4729637234770705
786,0,Analyst,22.0,46452,Management,16.0,3.0,0,2.2286105407255303
787,1,Analyst,25.0,42826,Management,19.0,3.0,2,2.206707734428474
788,0,Analyst,23.0,40846,IT,30.0,2.0,0,2.628336755646817
789,0,Analyst,22.0,45036,Web,21.0,5.0,0,2.8829568788501025
790,1,Associate,28.0,71673,Finance,29.0,3.0,3,2.1546885694729636
791,1,Analyst,21.0,41386,Web,19.0,4.0,0,2.3572895277207393
792,1,Analyst,23.0,44094,Management,17.0,3.0,0,2.543463381245722
793,1,Senior Analyst,28.0,67575,Finance,23.0,5.0,0,2.9103353867214237
794,0,Analyst,23.0,45156,IT,27.0,3.0,0,1.8179329226557153
795,1,Analyst,21.0,49686,Web,27.0,3.0,0,1.8973305954825461
796,1,Analyst,22.0,41032,Finance,20.0,3.0,0,1.9247091033538672
797,1,Associate,31.0,98715,Operations,27.0,5.0,5,4.84599589322382
798,0,Senior Analyst,25.0,58773,Finance,28.0,5.0,2,1.242984257357974
799,1,Analyst,22.0,41925,IT,24.0,2.0,0,1.5359342915811087
800,0,Analyst,25.0,43531,Web,24.0,4.0,3,1.434633812457221
801,1,Analyst,22.0,42673,Operations,25.0,2.0,0,2.0670773442847366
802,1,Analyst,22.0,49618,Operations,30.0,5.0,0,2.195756331279945
803,0,Senior Analyst,27.0,69643,Marketing,16.0,4.0,3,2.7816563997262147
804,0,Senior Analyst,26.0,59262,Web,18.0,2.0,0,1.7932922655715264
805,1,Analyst,25.0,41583,IT,15.0,5.0,3,0.9911019849418207
806,0,Analyst,21.0,40415,Marketing,28.0,3.0,0,1.1663244353182751
807,0,Analyst,24.0,42416,Web,22.0,5.0,0,2.9021218343600275
808,1,Associate,31.0,87324,Marketing,16.0,2.0,5,1.571526351813826
809,0,Associate,28.0,84967,Web,29.0,2.0,0,4.424366872005476
810,0,Analyst,24.0,41869,Management,24.0,5.0,0,2.965092402464066
811,0,Analyst,21.0,43481,Operations,29.0,5.0,0,2.97056810403833
812,0,Senior Analyst,28.0,54166,Web,15.0,4.0,2,3.0965092402464065
813,1,Analyst,25.0,47649,Finance,20.0,3.0,3,1.0869267624914443
814,0,Manager,33.0,119673,Marketing,27.0,2.0,5,5.678302532511978
815,0,Analyst,21.0,47431,Web,22.0,3.0,0,1.596167008898015
816,0,Analyst,23.0,48014,Marketing,15.0,2.0,0,1.5852156057494866
817,0,Analyst,22.0,49686,Management,28.0,2.0,0,2.3901437371663246
818,0,Analyst,23.0,46043,IT,26.0,2.0,1,1.0951403148528405
819,1,Analyst,25.0,46110,Management,29.0,2.0,1,2.6694045174537986
820,0,Senior Analyst,27.0,62307,Web,26.0,2.0,0,2.8720054757015743
821,1,Analyst,21.0,49627,Web,18.0,3.0,0,1.136208076659822
822,1,Analyst,25.0,44882,Operations,28.0,3.0,2,1.7686516084873374
823,1,Manager,34.0,144573,IT,25.0,5.0,10,2.329911019849418
824,1,Senior Manager,37.0,164773,Web,30.0,5.0,13,2.937713894592745
825,1,Senior Analyst,26.0,67735,Marketing,27.0,5.0,0,2.5708418891170433
826,1,Analyst,23.0,44964,Marketing,26.0,3.0,0,3.0006844626967832
827,0,Analyst,21.0,41476,Marketing,30.0,2.0,0,2.0725530458590007
828,0,Analyst,25.0,40251,Finance,18.0,2.0,1,2.7652292950034223
829,1,Associate,31.0,97830,IT,25.0,2.0,2,4.914442162902122
830,1,Analyst,24.0,42797,Operations,26.0,3.0,1,1.6947296372347707
831,1,Analyst,22.0,43173,IT,20.0,2.0,0,1.9301848049281314
832,0,Analyst,25.0,47683,IT,29.0,4.0,3,1.3552361396303902
833,0,Senior Manager,38.0,196757,IT,21.0,4.0,7,5.505817932922656
834,0,Analyst,23.0,42075,Operations,24.0,4.0,0,2.8254620123203287
835,1,Analyst,22.0,43353,Web,19.0,3.0,0,1.2402464065708418
836,1,Analyst,22.0,43923,Finance,19.0,4.0,0,2.1765913757700206
837,0,Analyst,24.0,43605,Operations,24.0,5.0,0,2.9623545516769334
838,0,Analyst,22.0,41262,Marketing,21.0,3.0,0,2.9568788501026693
839,1,Analyst,21.0,48056,Management,23.0,3.0,0,2.565366187542779
840,0,Analyst,24.0,46584,Finance,15.0,3.0,1,1.834360027378508
841,1,Analyst,21.0,42651,Finance,20.0,4.0,0,2.7132101300479126
842,1,Analyst,23.0,42465,Marketing,22.0,3.0,0,2.43668720054757
843,1,Analyst,24.0,42453,Operations,22.0,2.0,0,2.729637234770705
844,1,Analyst,21.0,46026,Management,23.0,3.0,0,1.056810403832991
845,1,Analyst,24.0,49581,Management,18.0,5.0,1,1.596167008898015
846,0,Analyst,22.0,41729,IT,27.0,5.0,0,2.4914442162902124
847,1,Senior Analyst,27.0,56977,Marketing,20.0,2.0,2,2.6338124572210813
848,1,Senior Manager,37.0,166335,Management,21.0,4.0,11,3.668720054757016
849,1,Manager,35.0,135653,Finance,29.0,2.0,7,5.286789869952088
850,0,Associate,30.0,98057,Management,18.0,5.0,6,1.5359342915811087
851,1,Senior Analyst,28.0,54184,Web,15.0,2.0,4,1.163586584531143
852,1,Analyst,25.0,49953,Finance,22.0,3.0,3,1.1006160164271048
853,0,Senior Analyst,25.0,52113,Marketing,15.0,3.0,0,1.6509240246406571
854,1,Analyst,24.0,44983,Management,30.0,3.0,1,2.43668720054757
855,0,Analyst,22.0,45057,Management,26.0,4.0,0,0.9555099247091033
856,1,Analyst,23.0,46985,Web,23.0,4.0,0,2.595482546201232
857,1,Analyst,24.0,41846,Management,28.0,4.0,1,1.7522245037645447
858,1,Senior Analyst,26.0,65880,Management,25.0,5.0,0,3.2334017796030117
859,0,Associate,32.0,79721,Marketing,24.0,5.0,6,3.9425051334702257
860,0,Analyst,23.0,45636,Marketing,25.0,4.0,1,1.3880903490759753
861,0,Analyst,24.0,41609,Management,21.0,2.0,2,1.0650239561943875
862,0,Senior Analyst,27.0,69643,Marketing,16.0,4.0,3,2.7816563997262147
863,0,Analyst,25.0,47178,Management,24.0,3.0,2,1.7905544147843941
864,1,Senior Analyst,25.0,50739,IT,25.0,3.0,0,1.6071184120465434
865,1,Analyst,23.0,40331,Finance,18.0,2.0,0,1.8179329226557153
866,1,Senior Analyst,25.0,57997,Operations,28.0,4.0,2,1.0376454483230664
867,0,Analyst,25.0,46514,Web,28.0,2.0,2,1.7631759069130732
868,0,Analyst,22.0,41164,Management,22.0,4.0,0,2.1245722108145104
869,1,Analyst,25.0,40140,Marketing,30.0,4.0,1,2.833675564681725
870,1,Analyst,21.0,46116,Marketing,29.0,4.0,0,2.833675564681725
871,0,Analyst,25.0,49111,IT,28.0,5.0,2,1.514031485284052
872,0,Analyst,24.0,47782,Management,25.0,5.0,2,1.3305954825462012
873,1,Analyst,25.0,44022,IT,15.0,4.0,2,1.5496235455167693
874,1,Analyst,22.0,41468,Operations,18.0,3.0,0,1.9164955509924708
875,0,Analyst,21.0,40142,Web,26.0,4.0,0,1.2073921971252566
876,0,Senior Manager,37.0,151618,Marketing,16.0,3.0,10,2.2751540041067764
877,1,Senior Analyst,28.0,66022,IT,24.0,2.0,1,1.943874058863792
878,0,Analyst,25.0,47746,IT,21.0,5.0,1,2.6830937713894594
879,1,Analyst,22.0,48101,Marketing,16.0,4.0,0,2.7433264887063653
880,0,Analyst,23.0,45028,Management,30.0,2.0,0,2.6338124572210813
881,0,Analyst,24.0,43461,IT,20.0,5.0,1,1.6427104722792607
882,1,Analyst,21.0,43726,Finance,29.0,2.0,0,1.5550992470910336
883,1,Analyst,25.0,49310,Marketing,16.0,2.0,2,1.9712525667351128
884,1,Analyst,23.0,44925,IT,21.0,2.0,0,1.6892539356605065
885,0,Senior Manager,39.0,187426,IT,21.0,5.0,13,3.2224503764544834
886,0,Analyst,22.0,47430,Operations,17.0,3.0,0,2.2012320328542097
887,0,Analyst,21.0,44312,Marketing,22.0,3.0,0,1.514031485284052
888,0,Analyst,25.0,40271,IT,25.0,4.0,2,1.7467488021902806
889,0,Analyst,21.0,45105,Marketing,17.0,3.0,0,2.7679671457905544
890,0,Analyst,24.0,45174,Finance,18.0,5.0,1,2.080766598220397
891,1,Analyst,24.0,49908,Web,24.0,4.0,1,1.593429158110883
892,0,Analyst,22.0,44591,Management,15.0,4.0,0,2.7214236824093088
893,1,Analyst,22.0,40054,IT,26.0,3.0,0,1.949349760438056
894,0,Analyst,21.0,48773,Finance,24.0,2.0,0,1.4209445585215605
895,0,Analyst,24.0,41685,Finance,30.0,2.0,2,1.2840520191649556
896,0,Analyst,23.0,49026,Operations,30.0,4.0,0,2.5051334702258727
897,1,Associate,30.0,71873,IT,27.0,5.0,3,1.7166324435318274
898,0,Analyst,22.0,46078,Operations,15.0,3.0,0,2.6091718001368926
899,0,Analyst,23.0,47936,Finance,26.0,5.0,0,2.206707734428474
900,0,Analyst,24.0,41653,Marketing,19.0,5.0,2,1.1307323750855578
901,1,Analyst,23.0,49265,IT,29.0,3.0,0,1.8836413415468858
902,1,Analyst,21.0,43315,Management,29.0,3.0,0,1.054072553045859
903,0,Analyst,22.0,43569,Finance,27.0,2.0,0,1.462012320328542
904,0,Manager,32.0,122535,IT,24.0,4.0,5,2.327173169062286
905,1,Analyst,23.0,45606,Finance,20.0,4.0,1,1.3141683778234086
906,1,Analyst,23.0,40300,Marketing,20.0,2.0,1,1.2265571526351813
907,0,Analyst,21.0,44956,Web,28.0,2.0,0,1.9219712525667352
908,1,Analyst,22.0,40562,Marketing,29.0,2.0,0,2.439425051334702
909,1,Analyst,22.0,45155,Web,25.0,5.0,0,1.0321697467488022
910,1,Analyst,23.0,45531,Operations,26.0,4.0,0,1.5605749486652978
911,0,Analyst,25.0,44618,Management,28.0,3.0,1,2.869267624914442
912,0,Analyst,24.0,46823,Finance,27.0,3.0,1,2.1656399726214923
913,1,Analyst,25.0,48268,Finance,23.0,4.0,2,2.3381245722108144
914,1,Analyst,22.0,43807,IT,24.0,4.0,0,1.0047912388774811
915,0,Analyst,23.0,47160,Web,20.0,4.0,1,1.4236824093086926
916,0,Analyst,22.0,42519,IT,16.0,2.0,0,1.8562628336755647
917,0,Analyst,21.0,47297,Management,21.0,5.0,0,2.020533880903491
918,1,Senior Manager,37.0,153246,Marketing,18.0,5.0,11,2.409308692676249
919,1,Analyst,21.0,45122,Finance,16.0,2.0,0,1.4757015742642026
920,0,Analyst,25.0,46152,Operations,19.0,3.0,2,2.461327857631759
921,1,Associate,28.0,90802,Finance,17.0,2.0,3,3.9342915811088295
922,0,Analyst,22.0,47788,Operations,15.0,3.0,0,2.0342231348391513
923,1,Analyst,22.0,46218,Management,28.0,2.0,0,1.6536618754277892
924,0,Analyst,21.0,40398,Operations,19.0,3.0,0,1.7631759069130732
925,1,Analyst,24.0,40267,IT,17.0,4.0,0,2.9924709103353866
926,1,Analyst,25.0,46965,Management,30.0,3.0,2,2.48870636550308
927,0,Analyst,22.0,41071,Management,28.0,5.0,0,2.6830937713894594
928,1,Analyst,25.0,40261,IT,24.0,2.0,3,0.971937029431896
929,0,Analyst,25.0,40270,IT,17.0,5.0,3,1.3853524982888432
930,0,Analyst,21.0,42148,Management,29.0,2.0,0,1.8535249828884326
931,1,Analyst,22.0,43671,Management,18.0,5.0,0,1.7741273100616017
932,1,Analyst,22.0,42469,Management,19.0,3.0,0,2.5516769336071183
933,1,Analyst,23.0,47979,Finance,16.0,5.0,0,1.5222450376454484
934,0,Analyst,21.0,46370,Operations,23.0,2.0,0,1.8480492813141685
935,1,Analyst,25.0,44273,Web,29.0,5.0,2,1.6317590691307324
936,0,Manager,32.0,129647,Marketing,16.0,5.0,8,2.1793292265571527
937,1,Analyst,22.0,41316,Finance,15.0,2.0,0,1.6125941136208077
938,0,Analyst,22.0,43159,Web,25.0,5.0,0,0.9390828199863107
939,0,Senior Analyst,26.0,56300,IT,15.0,2.0,3,2.2313483915126624
940,0,Analyst,24.0,40236,IT,26.0,5.0,2,1.1471594798083504
941,1,Analyst,23.0,44730,Finance,19.0,3.0,1,0.9911019849418207
942,1,Associate,32.0,78311,Marketing,30.0,3.0,7,3.6358658453114305
943,1,Analyst,22.0,45875,Web,18.0,2.0,0,2.409308692676249
944,1,Senior Analyst,27.0,65600,IT,24.0,4.0,3,1.4209445585215605
945,1,Analyst,21.0,46851,Operations,16.0,4.0,0,2.329911019849418
946,1,Manager,34.0,114337,Finance,27.0,4.0,9,1.0102669404517455
947,0,Analyst,22.0,45527,Marketing,30.0,5.0,0,3.0006844626967832
948,0,Associate,31.0,83091,Web,28.0,3.0,2,4.42984257357974
949,0,Analyst,21.0,40244,IT,22.0,3.0,0,1.5797399041752225
950,0,Analyst,24.0,49315,Operations,25.0,5.0,1,1.7960301163586585
951,1,Analyst,25.0,45461,Marketing,25.0,2.0,2,1.73305954825462
952,0,Senior Analyst,25.0,59425,Finance,21.0,2.0,0,3.0910335386721424
953,0,Analyst,21.0,41966,IT,27.0,3.0,0,1.9931553730321698
954,1,Analyst,25.0,43938,Web,25.0,2.0,3,1.2210814510609171
955,0,Analyst,21.0,41759,Management,28.0,2.0,0,1.1197809719370295
956,1,Senior Manager,36.0,171056,IT,22.0,3.0,10,2.702258726899384
957,1,Analyst,25.0,40214,Finance,29.0,2.0,2,1.8124572210814511
958,0,Analyst,25.0,43148,Operations,27.0,2.0,2,1.5277207392197125
959,1,Analyst,21.0,48074,Web,15.0,2.0,0,1.8234086242299794
960,0,Analyst,23.0,45561,Web,16.0,4.0,0,2.3107460643394937
961,0,Analyst,23.0,42987,Marketing,29.0,4.0,0,2.973305954825462
962,0,Analyst,24.0,44125,Web,27.0,2.0,1,1.8836413415468858
963,1,Analyst,23.0,45790,Management,27.0,2.0,0,1.9876796714579055
964,0,Analyst,23.0,47807,Management,26.0,2.0,1,1.3086926762491444
965,0,Analyst,24.0,44763,Web,18.0,2.0,0,2.5571526351813825
966,1,Analyst,24.0,41516,Operations,28.0,2.0,2,1.404517453798768
967,1,Analyst,25.0,49764,Operations,28.0,4.0,2,1.891854893908282
968,0,Analyst,23.0,48892,Marketing,16.0,3.0,1,1.1307323750855578
969,0,Analyst,23.0,49248,Operations,26.0,3.0,0,2.316221765913758
970,1,Analyst,25.0,45818,Marketing,21.0,2.0,2,2.2286105407255303
971,1,Analyst,24.0,45675,Finance,25.0,2.0,0,2.924024640657084
972,1,Analyst,23.0,45744,IT,23.0,2.0,1,1.2265571526351813
973,1,Analyst,25.0,43418,Management,20.0,5.0,2,1.6071184120465434
974,0,Analyst,21.0,43601,IT,26.0,2.0,0,2.308008213552361
975,0,Senior Analyst,26.0,66908,IT,17.0,4.0,1,2.4722792607802875
976,0,Analyst,23.0,47667,Marketing,28.0,4.0,0,2.6064339493497606
977,1,Analyst,24.0,48689,IT,29.0,2.0,1,1.9575633127994525
978,1,Analyst,22.0,45633,Management,26.0,5.0,0,2.97056810403833
979,0,Analyst,25.0,48287,Management,15.0,3.0,2,1.9137577002053388
980,1,Analyst,25.0,49459,Marketing,30.0,3.0,3,1.3305954825462012
981,0,Analyst,24.0,48222,Operations,15.0,5.0,1,2.026009582477755
982,1,Analyst,25.0,47590,IT,16.0,4.0,3,1.0212183436002737
983,1,Analyst,25.0,41166,Finance,21.0,2.0,3,1.1498973305954825
984,1,Analyst,25.0,42064,Operations,19.0,3.0,1,2.784394250513347
985,1,Analyst,24.0,44557,Management,15.0,2.0,2,1.4099931553730323
986,0,Associate,28.0,87171,Finance,29.0,3.0,2,2.507871321013005
987,0,Analyst,22.0,41053,Marketing,26.0,3.0,0,1.163586584531143
988,1,Analyst,23.0,41320,Finance,22.0,5.0,0,2.3408624229979464
989,0,Analyst,24.0,49662,Finance,15.0,2.0,1,1.5222450376454484
990,1,Analyst,21.0,42476,Management,23.0,2.0,0,0.971937029431896
991,1,Senior Analyst,27.0,51380,Finance,20.0,5.0,5,1.3634496919917864
992,0,Analyst,24.0,42344,Marketing,17.0,4.0,2,1.051334702258727
993,1,Analyst,24.0,47714,Marketing,22.0,2.0,1,2.135523613963039
994,1,Analyst,24.0,44406,Operations,23.0,4.0,1,1.9055441478439425
995,0,Analyst,25.0,42214,Finance,18.0,5.0,3,1.0294318959616702
996,1,Analyst,21.0,46813,Marketing,18.0,3.0,0,1.0458590006844628
997,0,Analyst,23.0,48406,Operations,27.0,2.0,1,1.160848733744011
998,0,Analyst,22.0,41265,Web,29.0,4.0,0,2.3436002737850785
999,0,Analyst,21.0,43539,Web,25.0,2.0,0,2.431211498973306
1000,1,Analyst,24.0,43875,Finance,23.0,4.0,0,2.5872689938398357
1001,1,Analyst,23.0,44814,Marketing,28.0,4.0,0,2.351813826146475
1002,0,Analyst,24.0,40961,Management,22.0,5.0,1,2.3682409308692676
1003,1,Associate,31.0,91165,Management,28.0,5.0,9,1.1745379876796715
1004,1,Analyst,24.0,48354,Management,29.0,5.0,1,2.3819301848049284
1005,1,Associate,31.0,82514,Finance,28.0,2.0,5,3.2251882272416155
1006,1,Analyst,24.0,42303,Management,16.0,4.0,1,1.7138945927446954
1007,1,Analyst,21.0,40424,IT,29.0,4.0,0,1.626283367556468
1008,0,Analyst,23.0,47591,Marketing,29.0,3.0,0,1.9082819986310746
1009,1,Analyst,23.0,42490,IT,24.0,4.0,1,1.0485968514715949
1010,1,Manager,35.0,135858,Management,28.0,5.0,8,4.933607118412047
1011,0,Analyst,23.0,43783,Web,27.0,3.0,0,1.9794661190965093
1012,1,Analyst,25.0,46386,IT,22.0,3.0,1,2.9815195071868583
1013,1,Analyst,24.0,41781,Web,23.0,5.0,2,1.1279945242984257
1014,0,Senior Analyst,27.0,64636,Web,26.0,3.0,1,2.74880219028063
1015,1,Analyst,24.0,41069,Operations,26.0,4.0,0,2.954140999315537
1016,1,Analyst,22.0,45481,Management,24.0,3.0,0,1.4401095140314852
1017,1,Analyst,21.0,42473,Operations,30.0,5.0,0,1.3305954825462012
1018,1,Senior Analyst,28.0,55949,Finance,20.0,2.0,0,3.4962354551676933
1019,0,Analyst,25.0,47237,Management,23.0,2.0,2,2.245037645448323
1020,1,Analyst,22.0,49213,Marketing,28.0,5.0,0,2.004106776180698
1021,1,Analyst,23.0,45289,Management,20.0,4.0,0,2.6639288158795345
1022,1,Analyst,24.0,47142,Management,18.0,4.0,2,1.0075290896646132
1023,1,Analyst,25.0,41777,Operations,30.0,3.0,1,2.945927446954141
1024,1,Analyst,22.0,44478,Web,19.0,4.0,0,1.7768651608487338
1025,0,Analyst,25.0,45128,IT,18.0,3.0,2,2.433949349760438
1026,0,Analyst,22.0,48959,Marketing,29.0,2.0,0,2.2286105407255303
1027,0,Senior Analyst,25.0,52009,Marketing,16.0,4.0,3,1.4784394250513346
1028,1,Analyst,25.0,46697,IT,21.0,5.0,2,2.028747433264887
1029,0,Analyst,25.0,43009,Operations,19.0,2.0,1,2.5598904859685145
1030,1,Analyst,24.0,49928,Operations,28.0,5.0,1,1.7138945927446954
1031,1,Associate,29.0,93342,Management,18.0,4.0,3,1.8042436687200547
1032,1,Analyst,22.0,42886,Operations,25.0,5.0,0,1.3689253935660506
1033,1,Analyst,23.0,46693,IT,20.0,3.0,0,2.639288158795346
1034,0,Analyst,21.0,43677,Marketing,16.0,3.0,0,2.9568788501026693
1035,1,Senior Analyst,26.0,52792,Marketing,27.0,3.0,0,3.917864476386037
1036,0,Analyst,25.0,49300,Marketing,17.0,3.0,1,2.729637234770705
1037,1,Analyst,22.0,45538,IT,23.0,3.0,0,0.9801505817932923
1038,0,Analyst,22.0,45538,Finance,20.0,4.0,0,2.2806297056810405
1039,1,Associate,32.0,88539,Management,26.0,5.0,8,1.8480492813141685
1040,0,Analyst,25.0,46847,Finance,15.0,2.0,3,1.264887063655031
1041,0,Analyst,24.0,47248,Marketing,28.0,3.0,2,1.270362765229295
1042,1,Analyst,22.0,43511,IT,29.0,3.0,0,1.620807665982204
1043,1,Associate,28.0,98506,Operations,20.0,3.0,2,1.7111567419575633
1044,1,Senior Analyst,28.0,63841,Web,21.0,5.0,0,3.8521560574948666
1045,0,Analyst,23.0,46990,Finance,19.0,2.0,0,2.809034907597536
1046,1,Senior Analyst,28.0,69432,Finance,19.0,4.0,4,2.316221765913758
1047,1,Analyst,23.0,47469,Operations,18.0,4.0,0,1.8015058179329226
1048,1,Senior Analyst,27.0,69231,Marketing,16.0,2.0,0,3.3347022587268995
1049,1,Analyst,24.0,49689,Marketing,27.0,5.0,1,1.995893223819302
1050,0,Analyst,25.0,47786,Finance,15.0,4.0,3,1.2484599589322383
1051,0,Analyst,24.0,46116,Management,28.0,2.0,2,1.3990417522245038
1052,1,Analyst,23.0,42481,IT,30.0,2.0,0,2.023271731690623
1053,0,Analyst,25.0,48484,Management,29.0,2.0,3,1.0924024640657084
1054,0,Analyst,23.0,47216,IT,26.0,3.0,0,2.5626283367556466
1055,1,Associate,32.0,86819,Finance,15.0,3.0,7,2.1820670773442847
1056,1,Senior Analyst,25.0,55885,Marketing,30.0,4.0,0,1.9794661190965093
1057,0,Senior Manager,39.0,177412,Web,17.0,2.0,14,0.9691991786447639
1058,0,Senior Analyst,26.0,69716,Marketing,20.0,2.0,4,1.0677618069815196
1059,0,Analyst,22.0,49831,Web,21.0,5.0,0,0.9418206707734429
1060,1,Analyst,24.0,48410,Marketing,24.0,3.0,2,1.242984257357974
1061,1,Analyst,21.0,47201,Management,26.0,4.0,0,1.3497604380561259
1062,1,Analyst,22.0,42384,IT,29.0,5.0,0,2.5763175906913074
1063,1,Analyst,22.0,40808,IT,17.0,2.0,0,1.842573579739904
1064,1,Analyst,21.0,44657,Web,18.0,2.0,0,2.4914442162902124
1065,1,Analyst,21.0,46142,Marketing,28.0,4.0,0,2.951403148528405
1066,1,Associate,29.0,92590,Operations,26.0,4.0,3,3.167693360711841
1067,0,Analyst,23.0,45755,Marketing,20.0,4.0,0,2.4449007529089664
1068,1,Analyst,22.0,44469,IT,28.0,5.0,0,1.106091718001369
1069,0,Analyst,22.0,44744,Web,27.0,5.0,0,2.0944558521560577
1070,0,Senior Analyst,28.0,62659,IT,29.0,2.0,2,3.055441478439425
1071,1,Analyst,23.0,48317,IT,25.0,2.0,1,1.4072553045859
1072,0,Analyst,22.0,49444,Finance,22.0,5.0,0,2.6913073237508556
1073,0,Senior Analyst,28.0,61787,Marketing,22.0,5.0,0,3.370294318959617
1074,1,Analyst,22.0,45179,Management,22.0,5.0,0,1.352498288843258
1075,1,Analyst,25.0,44428,Management,28.0,5.0,3,0.9637234770704997
1076,0,Analyst,22.0,42819,Finance,25.0,5.0,0,1.5304585900068446
